Unidade de Despesa;Fonte de Recurso;Subfunção;Programa;Ação;Elemento;Dotação Inicial (R$);Dotação Atual (R$);Empenhado (R$);Liquidado (R$);Pago (R$);Pago Restos (R$)
999 - Reitoria - Administração Geral;4 - Receita;392 - Difusão Cultural;1043 - Ensino Público Superior;5306 - Extensão Universitária, Difusão Cultural e Prestação de Serviços à Comunidade;449039 - Outros Serviços Terceiros - Pessoa Jurídica;0,00;45031,00;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;5 - Recursos vinculados Federais;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;339036 - Outros Serviços de Terceiros - Pessoa Física;0,00;0,00;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;5 - Recursos vinculados Federais;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;339039 - Outros Serviços de Terceiros - PJ;20000,00;0,00;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;5 - Recursos vinculados Federais;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;339093 - Indenizações e Restituições;0,00;0,00;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;5 - Recursos vinculados Federais;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;449039 - Outros Serviços Terceiros - Pessoa Jurídica;0,00;0,00;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;5 - Recursos vinculados Federais;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;449051 - Obras e instalações;0,00;0,00;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;5 - Recursos vinculados Federais;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;449052 - Equipamentos e Material Permanente;0,00;0,00;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;5 - Recursos vinculados Federais;364 - Ensino Superior;1043 - Ensino Público Superior;1151 - Adequação da Estrutura Física das Universidades e Faculdade Públicas;449051 - Obras e instalações;99100,00;0,00;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;5 - Recursos vinculados Federais;364 - Ensino Superior;1043 - Ensino Público Superior;5304 - Ensino de Graduação nas Universidades e Faculdades Estaduais;339036 - Outros Serviços de Terceiros - Pessoa Física;0,00;0,00;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;5 - Recursos vinculados Federais;364 - Ensino Superior;1043 - Ensino Público Superior;5304 - Ensino de Graduação nas Universidades e Faculdades Estaduais;339039 - Outros Serviços de Terceiros - PJ;800000,00;4700,00;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;5 - Recursos vinculados Federais;364 - Ensino Superior;1043 - Ensino Público Superior;5304 - Ensino de Graduação nas Universidades e Faculdades Estaduais;449039 - Outros Serviços Terceiros - Pessoa Jurídica;0,00;0,00;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;5 - Recursos vinculados Federais;364 - Ensino Superior;1043 - Ensino Público Superior;5305 - Ensino de Pós-Graduação e Pesquisa nas Universidades e Faculdades Estaduais;339036 - Outros Serviços de Terceiros - Pessoa Física;0,00;0,00;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;5 - Recursos vinculados Federais;364 - Ensino Superior;1043 - Ensino Público Superior;5305 - Ensino de Pós-Graduação e Pesquisa nas Universidades e Faculdades Estaduais;339039 - Outros Serviços de Terceiros - PJ;10540350,00;3093259,16;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;5 - Recursos vinculados Federais;364 - Ensino Superior;1043 - Ensino Público Superior;5305 - Ensino de Pós-Graduação e Pesquisa nas Universidades e Faculdades Estaduais;339093 - Indenizações e Restituições;0,00;0,00;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;5 - Recursos vinculados Federais;364 - Ensino Superior;1043 - Ensino Público Superior;5305 - Ensino de Pós-Graduação e Pesquisa nas Universidades e Faculdades Estaduais;449039 - Outros Serviços Terceiros - Pessoa Jurídica;0,00;195357,74;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;5 - Recursos vinculados Federais;364 - Ensino Superior;1043 - Ensino Público Superior;5305 - Ensino de Pós-Graduação e Pesquisa nas Universidades e Faculdades Estaduais;449052 - Equipamentos e Material Permanente;0,00;0,00;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;5 - Recursos vinculados Federais;364 - Ensino Superior;1043 - Ensino Público Superior;5305 - Ensino de Pós-Graduação e Pesquisa nas Universidades e Faculdades Estaduais;449093 - Indenizações e Restituições;0,00;0,00;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;5 - Recursos vinculados Federais;392 - Difusão Cultural;1043 - Ensino Público Superior;5306 - Extensão Universitária, Difusão Cultural e Prestação de Serviços à Comunidade;339039 - Outros Serviços de Terceiros - PJ;70000,00;111992,42;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;5 - Recursos vinculados Federais;392 - Difusão Cultural;1043 - Ensino Público Superior;5306 - Extensão Universitária, Difusão Cultural e Prestação de Serviços à Comunidade;449039 - Outros Serviços Terceiros - Pessoa Jurídica;0,00;0,00;0,00;0,00;0,00;0,00
1 - Reitoria da Universidade de São Paulo;1 - Tesouro;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;339008 - Outros Benefícios Assistenciais;0,00;0,00;0,00;0,00;0,00;0,00
1 - Reitoria da Universidade de São Paulo;1 - Tesouro;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;339014 - Diárias - Civil;0,00;200000,00;200000,00;199447,63;199447,63;9210,72
1 - Reitoria da Universidade de São Paulo;1 - Tesouro;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;339030 - Material de Consumo;0,00;49850,29;49849,29;39500,87;39500,87;39697,36
1 - Reitoria da Universidade de São Paulo;1 - Tesouro;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;339032 - Mat, Bem ou Serviço para Distr Gratuita;0,00;0,00;0,00;0,00;0,00;0,00
1 - Reitoria da Universidade de São Paulo;1 - Tesouro;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;339033 - Passagens e despesas com Locomoção;0,00;1326637,39;1326586,23;946944,30;943240,50;174909,25
1 - Reitoria da Universidade de São Paulo;1 - Tesouro;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;339035 - Serviços de Consultoria;0,00;0,00;0,00;0,00;0,00;0,00
1 - Reitoria da Universidade de São Paulo;1 - Tesouro;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;339036 - Outros Serviços de Terceiros - Pessoa Física;0,00;0,00;0,00;0,00;0,00;0,00
1 - Reitoria da Universidade de São Paulo;1 - Tesouro;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;339037 - Serviços Limpeza, Vigilância e Outros - PJ;0,00;6229244,49;6211364,75;3864508,79;3383173,19;947448,72
1 - Reitoria da Universidade de São Paulo;1 - Tesouro;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;339039 - Outros Serviços de Terceiros - PJ;25589173,00;7115074,02;2599763,04;1551389,08;1479250,14;548846,17
1 - Reitoria da Universidade de São Paulo;1 - Tesouro;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;339047 - Obrigações Tributárias e Contributivas;0,00;0,00;0,00;0,00;0,00;0,00
1 - Reitoria da Universidade de São Paulo;1 - Tesouro;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;339088 - Despesas com Tecnologia da Informação;0,00;1262,50;1262,50;1262,50;1262,50;0,00
1 - Reitoria da Universidade de São Paulo;1 - Tesouro;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;339091 - Sentenças Judiciais;0,00;0,00;0,00;0,00;0,00;0,00
1 - Reitoria da Universidade de São Paulo;1 - Tesouro;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;339092 - Despesas de Exercícios Anteriores;0,00;48425,15;48424,86;48197,63;48195,58;47,81
1 - Reitoria da Universidade de São Paulo;1 - Tesouro;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;339093 - Indenizações e Restituições;0,00;3433,57;3433,57;3433,57;3433,57;0,00
1 - Reitoria da Universidade de São Paulo;1 - Tesouro;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;449051 - Obras e instalações;0,00;0,00;0,00;0,00;0,00;0,00
1 - Reitoria da Universidade de São Paulo;1 - Tesouro;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;449052 - Equipamentos e Material Permanente;0,00;0,00;0,00;0,00;0,00;0,00
1 - Reitoria da Universidade de São Paulo;1 - Tesouro;364 - Ensino Superior;1043 - Ensino Público Superior;5304 - Ensino de Graduação nas Universidades e Faculdades Estaduais;339018 - Auxílio Financeiro a Estudantes;0,00;0,00;0,00;0,00;0,00;0,00
1 - Reitoria da Universidade de São Paulo;1 - Tesouro;364 - Ensino Superior;1043 - Ensino Público Superior;5304 - Ensino de Graduação nas Universidades e Faculdades Estaduais;339030 - Material de Consumo;0,00;3689,40;3689,40;3689,40;3689,40;0,00
1 - Reitoria da Universidade de São Paulo;1 - Tesouro;364 - Ensino Superior;1043 - Ensino Público Superior;5304 - Ensino de Graduação nas Universidades e Faculdades Estaduais;339033 - Passagens e despesas com Locomoção;0,00;0,00;0,00;0,00;0,00;88953,86
1 - Reitoria da Universidade de São Paulo;1 - Tesouro;364 - Ensino Superior;1043 - Ensino Público Superior;5304 - Ensino de Graduação nas Universidades e Faculdades Estaduais;339039 - Outros Serviços de Terceiros - PJ;1777513,00;5876218,48;32799,00;3033,52;3033,52;2249,64
1 - Reitoria da Universidade de São Paulo;1 - Tesouro;364 - Ensino Superior;1043 - Ensino Público Superior;5304 - Ensino de Graduação nas Universidades e Faculdades Estaduais;339088 - Despesas com Tecnologia da Informação;0,00;2060,00;2060,00;0,00;0,00;0,00
1 - Reitoria da Universidade de São Paulo;1 - Tesouro;364 - Ensino Superior;1043 - Ensino Público Superior;5304 - Ensino de Graduação nas Universidades e Faculdades Estaduais;449051 - Obras e instalações;0,00;0,00;0,00;0,00;0,00;0,00
1 - Reitoria da Universidade de São Paulo;1 - Tesouro;364 - Ensino Superior;1043 - Ensino Público Superior;5304 - Ensino de Graduação nas Universidades e Faculdades Estaduais;449052 - Equipamentos e Material Permanente;0,00;7648,00;7648,00;7648,00;7648,00;34974,00
1 - Reitoria da Universidade de São Paulo;1 - Tesouro;364 - Ensino Superior;1043 - Ensino Público Superior;5305 - Ensino de Pós-Graduação e Pesquisa nas Universidades e Faculdades Estaduais;339014 - Diárias - Civil;0,00;400,00;0,00;0,00;0,00;3866,80
1 - Reitoria da Universidade de São Paulo;1 - Tesouro;364 - Ensino Superior;1043 - Ensino Público Superior;5305 - Ensino de Pós-Graduação e Pesquisa nas Universidades e Faculdades Estaduais;339018 - Auxílio Financeiro a Estudantes;0,00;0,00;0,00;0,00;0,00;0,00
1 - Reitoria da Universidade de São Paulo;1 - Tesouro;364 - Ensino Superior;1043 - Ensino Público Superior;5305 - Ensino de Pós-Graduação e Pesquisa nas Universidades e Faculdades Estaduais;339030 - Material de Consumo;0,00;115,80;115,80;115,80;115,80;11769,50
1 - Reitoria da Universidade de São Paulo;1 - Tesouro;364 - Ensino Superior;1043 - Ensino Público Superior;5305 - Ensino de Pós-Graduação e Pesquisa nas Universidades e Faculdades Estaduais;339033 - Passagens e despesas com Locomoção;0,00;15,46;0,00;0,00;0,00;10136,48
1 - Reitoria da Universidade de São Paulo;1 - Tesouro;364 - Ensino Superior;1043 - Ensino Público Superior;5305 - Ensino de Pós-Graduação e Pesquisa nas Universidades e Faculdades Estaduais;339037 - Serviços Limpeza, Vigilância e Outros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
1 - Reitoria da Universidade de São Paulo;1 - Tesouro;364 - Ensino Superior;1043 - Ensino Público Superior;5305 - Ensino de Pós-Graduação e Pesquisa nas Universidades e Faculdades Estaduais;339039 - Outros Serviços de Terceiros - PJ;1991973,00;1395655,70;1262207,76;1047418,45;973917,08;12403,05
1 - Reitoria da Universidade de São Paulo;1 - Tesouro;364 - Ensino Superior;1043 - Ensino Público Superior;5305 - Ensino de Pós-Graduação e Pesquisa nas Universidades e Faculdades Estaduais;339088 - Despesas com Tecnologia da Informação;0,00;6933,36;6933,36;6933,36;6933,36;0,00
1 - Reitoria da Universidade de São Paulo;1 - Tesouro;364 - Ensino Superior;1043 - Ensino Público Superior;5305 - Ensino de Pós-Graduação e Pesquisa nas Universidades e Faculdades Estaduais;339092 - Despesas de Exercícios Anteriores;0,00;242,11;242,11;242,11;242,11;0,00
1 - Reitoria da Universidade de São Paulo;1 - Tesouro;364 - Ensino Superior;1043 - Ensino Público Superior;5305 - Ensino de Pós-Graduação e Pesquisa nas Universidades e Faculdades Estaduais;449052 - Equipamentos e Material Permanente;0,00;1184935,00;1094,00;1094,00;1094,00;0,00
1 - Reitoria da Universidade de São Paulo;1 - Tesouro;392 - Difusão Cultural;1043 - Ensino Público Superior;5297 - Atividades em Museus;339039 - Outros Serviços de Terceiros - PJ;0,00;1051,33;0,00;0,00;0,00;0,00
1 - Reitoria da Universidade de São Paulo;1 - Tesouro;392 - Difusão Cultural;1043 - Ensino Público Superior;5306 - Extensão Universitária, Difusão Cultural e Prestação de Serviços à Comunidade;339030 - Material de Consumo;0,00;0,00;0,00;0,00;0,00;4196,22
1 - Reitoria da Universidade de São Paulo;1 - Tesouro;392 - Difusão Cultural;1043 - Ensino Público Superior;5306 - Extensão Universitária, Difusão Cultural e Prestação de Serviços à Comunidade;339033 - Passagens e despesas com Locomoção;0,00;0,00;0,00;0,00;0,00;0,00
1 - Reitoria da Universidade de São Paulo;1 - Tesouro;392 - Difusão Cultural;1043 - Ensino Público Superior;5306 - Extensão Universitária, Difusão Cultural e Prestação de Serviços à Comunidade;339039 - Outros Serviços de Terceiros - PJ;0,00;2631,58;0,00;0,00;0,00;750,00
1 - Reitoria da Universidade de São Paulo;1 - Tesouro;392 - Difusão Cultural;1043 - Ensino Público Superior;5306 - Extensão Universitária, Difusão Cultural e Prestação de Serviços à Comunidade;449052 - Equipamentos e Material Permanente;0,00;0,00;0,00;0,00;0,00;0,00
1 - Reitoria da Universidade de São Paulo;4 - Receita;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;339014 - Diárias - Civil;0,00;235050,00;205050,00;136844,70;134506,00;0,00
1 - Reitoria da Universidade de São Paulo;4 - Receita;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;339030 - Material de Consumo;0,00;42920,17;42920,17;42785,17;42785,17;0,00
1 - Reitoria da Universidade de São Paulo;4 - Receita;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;339033 - Passagens e despesas com Locomoção;0,00;32500,00;32500,00;13284,65;10236,26;1104,80
1 - Reitoria da Universidade de São Paulo;4 - Receita;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;339035 - Serviços de Consultoria;0,00;0,00;0,00;0,00;0,00;0,00
1 - Reitoria da Universidade de São Paulo;4 - Receita;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;339036 - Outros Serviços de Terceiros - Pessoa Física;0,00;0,00;0,00;0,00;0,00;0,00
1 - Reitoria da Universidade de São Paulo;4 - Receita;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;339037 - Serviços Limpeza, Vigilância e Outros - PJ;0,00;12762,85;0,00;0,00;0,00;0,00
1 - Reitoria da Universidade de São Paulo;4 - Receita;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;339039 - Outros Serviços de Terceiros - PJ;0,00;1214525,29;1024262,40;468828,48;401619,98;321643,26
1 - Reitoria da Universidade de São Paulo;4 - Receita;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;339088 - Despesas com Tecnologia da Informação;0,00;2012,50;2012,50;2012,50;2012,50;0,00
1 - Reitoria da Universidade de São Paulo;4 - Receita;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;339091 - Sentenças Judiciais;0,00;0,00;0,00;0,00;0,00;0,00
1 - Reitoria da Universidade de São Paulo;4 - Receita;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;339092 - Despesas de Exercícios Anteriores;0,00;2521,48;2521,48;2521,48;2521,48;0,00
